ATP,Tournament_Int,Date,Series_Int,Court_Int,Surface_Int,Round_Int,Best_of,Winner,Player1,Player2,Player1_Rank,Player2_Rank,Player1_Odds,Player2_Odds,Player1_Implied_Prob,Player2_Implied_Prob,Player1_Encoded,Player2_Encoded,Winner_Encoded
32,1.0071,2014-05-25,2.9709,3.6494,4.1129,5.1257,5,TsongaJ.W.,RogerVasselinE.,TsongaJ.W.,3.9512437185814275,2.70805020110221,1.8373699804801074,0.7654678421395714,0.1894,0.8696,387,449,0
32,1.0071,2014-05-25,2.9709,3.6494,4.1129,5.1257,5,TursunovD.,TursunovD.,StaraceP.,3.4965075614664802,5.176149732573829,0.9162907318741551,1.269760544863939,0.6667,0.3906,456,425,1
32,1.0071,2014-05-25,2.9709,3.6494,4.1129,5.1257,5,QuerreyS.,VolandriF.,QuerreyS.,4.605170185988092,4.219507705176107,1.4350845252893227,0.85015092936961,0.3125,0.7463,471,365,0
32,1.0071,2014-05-25,2.9709,3.6494,4.1129,5.1257,5,DolgopolovO.,DolgopolovO.,RamosA.,3.091042453358316,4.7535901911063645,0.8628899551470398,1.3987168811184478,0.7299,0.3279,115,373,1
32,1.0071,2014-05-25,2.9709,3.6494,4.1129,5.1257,5,ChardyJ.,GimenoTraverD.,ChardyJ.,4.553876891600541,3.7612001156935624,1.3506671834767394,0.8796267475025636,0.3497,0.7092,159,72,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,PaireB.,PaireB.,FallaA.,4.127134385045092,4.2626798770413155,1.000631880307906,1.128171090909654,0.5814,0.4785,353,132,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,HaaseR.,DavydenkoN.,HaaseR.,4.532599493153256,3.9318256327243257,1.252762968495368,0.9242589015233319,0.4,0.6579,93,184,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,KukushkinM.,KukushkinM.,MahutN.,4.007333185232471,3.713572066704308,0.9820784724121582,1.1537315878891892,0.5988,0.4608,251,271,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,KamkeT.,MecirM.,KamkeT.,5.356586274672012,4.672828834461906,1.1019400787607843,1.0224509277025458,0.4975,0.5618,302,215,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,VeselyJ.,VeselyJ.,RosolL.,4.406719247264253,3.970291913552122,0.9932517730102834,1.1378330018213911,0.5882,0.4717,468,389,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,CilicM.,AndujarP.,CilicM.,4.3694478524670215,3.295836866004329,1.541159071680806,0.8197798314933114,0.2725,0.7874,15,77,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,KlizanM.,KlizanM.,NishikoriK.,4.0943445622221,2.3978952727983707,1.8870696490323797,0.7608058290337599,0.1786,0.8772,234,331,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,DeSchepperK.,MontanesA.,DeSchepperK.,4.465908118654584,4.290459441148391,0.7884573603642703,1.6789639750827108,0.8333,0.2294,320,97,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,RobredoT.,RobredoT.,WardJ.,2.995732273553991,5.1298987149230735,0.7275486072772779,2.234306252240751,0.9346,0.1199,383,471,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,DjokovicN.,SousaJ.,DjokovicN.,3.8066624897703196,1.0986122886681098,3.2573270112424533,0.6981347220709843,0.04,0.9901,427,112,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,GranollersM.,GranollersM.,DodigI.,5.438079308923196,3.6109179126442243,0.8712933659434192,1.3837912309017721,0.7194,0.3344,177,113,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,MelzerJ.,GoffinD.,MelzerJ.,4.663439094112067,4.04305126783455,1.144222799920162,0.9895411936137477,0.4673,0.5917,164,297,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,GonzalezA.,GonzalezA.,RussellM.,4.356708826689592,4.59511985013459,0.797507195884188,1.6505798557652755,0.8197,0.2375,173,393,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,SimonG.,PavicA.,SimonG.,5.181783550292085,3.4339872044851463,2.136530508663963,0.7323678937132266,0.1339,0.9259,356,410,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,BagnisF.,BagnisF.,BenneteauJ.,4.969813299576001,3.828641396489095,1.3737155789130306,0.8712933659434192,0.339,0.7194,24,39,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,GabashviliT.,PospisilV.,GabashviliT.,3.4657359027997265,4.07753744390572,1.430311246536665,0.85015092936961,0.3145,0.7463,365,145,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,LopezF.,LopezF.,DzumhurD.,3.332204510175204,4.867534450455582,0.887891257352457,1.332366019094335,0.6993,0.3584,278,120,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,BautistaR.,LorenziP.,BautistaR.,4.48863636973214,3.4011973816621555,1.4609379041156565,0.8458682675776092,0.3021,0.7519,280,30,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,BellucciT.,BellucciT.,BeckerB.,4.6913478822291435,4.248495242049359,0.7608058290337599,1.8748743759385615,0.8772,0.1812,40,33,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,NadalR.,GinepriR.,NadalR.,5.634789603169249,0.6931471805599453,3.2950958507796098,0.6981347220709843,0.0385,0.9901,160,322,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,GulbisE.,GulbisE.,KubotL.,2.8903717578961645,4.1588830833596715,0.7227059828014898,2.262804222982201,0.9434,0.1161,183,241,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,FogniniF.,BeckA.,FogniniF.,3.9512437185814275,2.772588722239781,1.9154509415706047,0.7561219797213337,0.1727,0.885,36,140,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,MayerL.,MayerL.,DuckworthJ.,4.189654742026425,5.111987788356544,0.8458682675776092,1.451613827240533,0.7519,0.3058,298,117,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,MannarinoA.,LuY.H.,MannarinoA.,3.8918202981106265,4.499809670330265,0.9745596399981308,1.1631508098056809,0.6061,0.4545,281,274,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,ThiemD.,ThiemD.,MathieuP.H.,4.060443010546419,4.51085950651685,1.0188473201992472,1.1052568313867783,0.565,0.495,440,284,1
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,YoungD.,SelaD.,YoungD.,4.709530201312334,4.382026634673881,1.6054298910365616,0.8064758658669485,0.2513,0.8065,407,482,0
32,1.0071,2014-05-26,2.9709,3.6494,4.1129,5.1257,5,GarciaLopezG.,GarciaLopezG.,WawrinkaS.,3.7376696182833684,1.3862943611198906,2.0162354657760435,0.7466879474879753,0.1536,0.9009,151,472,1
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,KarlovicI.,DimitrovG.,KarlovicI.,2.5649493574615367,3.6375861597263857,0.7323678937132266,2.175887439948088,0.9259,0.128,110,217,0
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,BerlocqC.,BerlocqC.,HewittL.,3.871201010907891,3.8501476017100584,0.8153648132841944,1.5623463049002497,0.7937,0.2653,45,198,1
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,MichonA.,KlahnB.,MichonA.,4.276666119016055,5.332718793265369,1.601405740736836,0.8064758658669485,0.2525,0.8065,231,301,0
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,SeppiA.,SeppiA.,GiraldoS.,3.5263605246161616,3.58351893845611,1.264126727145683,0.9202827531436925,0.3937,0.6623,408,161,1
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,FerrerD.,SijslingI.,FerrerD.,4.02535169073515,1.791759469228055,2.7694588292308535,0.7030975114131134,0.0669,0.9804,415,135,0
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,KohlschreiberP.,KohlschreiberP.,RibaP.,3.2188758248682006,4.442651256490317,0.7371640659767196,2.0869135565185366,0.9174,0.1416,237,381,1
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,IstominD.,StakhovskyS.,IstominD.,4.543294782270004,3.912023005428146,1.3812818192963463,0.8671004876833833,0.3356,0.7246,430,204,0
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,MonacoJ.,MonacoJ.,PouilleL.,4.343805421853684,5.25227342804663,0.7561219797213337,1.9387416595767009,0.885,0.1681,318,361,1
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,AndersonK.,RobertS.,AndersonK.,4.31748811353631,3.044522437723423,1.430311246536665,0.85015092936961,0.3145,0.7463,382,9,0
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,HaiderMaurerA.,HaiderMaurerA.,BrandsD.,4.653960350157523,4.882801922586371,0.7561219797213337,1.925707441737794,0.885,0.1706,187,56,1
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,GasquetR.,TomicB.,GasquetR.,4.394449154672439,2.6390573296152584,1.6409365794934714,0.8020015854720274,0.2404,0.813,445,152,0
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,BolelliS.,BolelliS.,ArnaboldiA.,5.017279836814924,5.159055299214529,0.8020015854720274,1.6174060820832772,0.813,0.2475,54,14,1
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,LajovicD.,DelbonisF.,LajovicD.,3.5553480614894135,4.430816798843313,0.7884573603642703,1.6845453849209058,0.8333,0.2278,103,254,0
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,CuevasP.,CuevasP.,EbdenM.,4.919980925828125,4.30406509320417,0.7275486072772779,2.2192034840549946,0.9346,0.122,89,121,1
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,ZoppJ.,HaasT.,ZoppJ.,2.9444389791664403,5.817111159963204,0.7227059828014898,2.33214389523559,0.9434,0.1075,185,492,0
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,SockJ.,SockJ.,AlmagroN.,4.330733340286331,3.1354942159291497,2.0149030205422647,0.7466879474879753,0.1538,0.9009,425,4,1
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,MurrayA.,GolubevA.,MurrayA.,3.9889840465642745,2.1972245773362196,2.1826747963214883,0.7323678937132266,0.1271,0.9259,167,321,0
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,VerdascoF.,VerdascoF.,LlodraM.,3.258096538021482,5.0369526024136295,0.8197798314933114,1.5496879080283263,0.7874,0.2695,467,263,1
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,MonfilsG.,HanescuV.,MonfilsG.,4.454347296253507,3.367295829986474,1.6544112780768316,0.797507195884188,0.2364,0.8197,191,312,0
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,MatosevicM.,MatosevicM.,BrownD.,4.204692619390966,4.418840607796598,0.9242589015233319,1.2556160374777743,0.6579,0.3984,296,58,1
32,1.0071,2014-05-27,2.9709,3.6494,4.1129,5.1257,5,StruffJ.L.,OlivettiA.,StruffJ.L.,5.087596335232384,4.143134726391533,1.9544450515051506,0.7514160886839212,0.165,0.8929,347,431,0
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.1257,5,JohnsonS.,JohnsonS.,LokoliL.,4.174387269895637,6.008813185442595,0.8197798314933114,1.5432981099295553,0.7874,0.2717,216,264,1
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,GulbisE.,BagnisF.,GulbisE.,4.969813299576001,2.8903717578961645,2.2181159363675955,0.7275486072772779,0.1221,0.9346,24,181,0
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,GranollersM.,GranollersM.,DolgopolovO.,5.438079308923196,3.091042453358316,1.5496879080283263,0.8197798314933114,0.2695,0.7874,177,114,1
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,BautistaR.,PaireB.,BautistaR.,4.127134385045092,3.4011973816621555,1.7867469274045107,0.7747271675523681,0.2012,0.8547,353,30,0
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,StepanekR.,StepanekR.,YouzhnyM.,3.784189633918261,2.833213344056216,1.1631508098056809,0.9783261227936078,0.4545,0.6024,434,483,1
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,SimonG.,GonzalezA.,SimonG.,4.356708826689592,3.4339872044851463,1.891604804197771,0.7608058290337599,0.1776,0.8772,173,410,0
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,TursunovD.,TursunovD.,QuerreyS.,3.4965075614664802,4.219507705176107,0.928219302739429,1.247032293786383,0.6536,0.4032,456,365,1
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,BerdychT.,NedovyesovA.,BerdychT.,4.624972813284271,1.9459101490553132,2.714694743820879,0.7030975114131134,0.0709,0.9804,332,41,0
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,KlizanM.,KlizanM.,HaaseR.,4.0943445622221,3.9318256327243257,0.8671004876833833,1.3812818192963463,0.7246,0.3356,234,184,1
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,DjokovicN.,ChardyJ.,DjokovicN.,3.7612001156935624,1.0986122886681098,2.922085733385692,0.6981347220709843,0.0569,0.9901,73,112,0
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,CilicM.,CilicM.,KamkeT.,3.295836866004329,4.672828834461906,0.7371640659767196,2.1377104498038118,0.9174,0.1337,78,215,1
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,RaonicM.,VeselyJ.,RaonicM.,4.406719247264253,2.302585092994046,1.5769147207285403,0.8109302162163288,0.2604,0.8,468,375,0
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,FedererR.,FedererR.,SchwartzmanD.,1.6094379124341003,4.700480365792417,0.6981347220709843,2.8909271591878647,0.9901,0.0588,138,399,1
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,RobredoT.,DeSchepperK.,RobredoT.,4.290459441148391,2.995732273553991,2.175887439948088,0.7323678937132266,0.128,0.9259,98,383,0
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,TsongaJ.W.,TsongaJ.W.,MelzerJ.,2.70805020110221,4.04305126783455,0.7654678421395714,1.8293763327993617,0.8696,0.1912,455,297,1
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,JanowiczJ.,NieminenJ.,JanowiczJ.,4.110873864173311,3.1780538303479458,1.1346227261911428,0.9969486348916096,0.4739,0.5848,335,207,0
32,1.0071,2014-05-28,2.9709,3.6494,4.1129,5.2511,5,IsnerJ.,IsnerJ.,KukushkinM.,2.4849066497880004,4.007333185232471,0.8064758658669485,1.6094379124341003,0.8065,0.25,207,244,1
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,FerrerD.,BolelliS.,FerrerD.,5.017279836814924,1.791759469228055,2.73696154459663,0.7030975114131134,0.0693,0.9804,54,135,0
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,KarlovicI.,KarlovicI.,HaiderMaurerA.,3.6375861597263857,4.653960350157523,0.8796267475025636,1.3506671834767394,0.7092,0.3497,222,185,1
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,AndersonK.,MichonA.,AndersonK.,5.332718793265369,3.044522437723423,2.1377104498038118,0.7371640659767196,0.1337,0.9174,311,9,0
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,YoungD.,YoungD.,LopezF.,4.382026634673881,3.332204510175204,1.3987168811184478,0.8628899551470398,0.3279,0.7299,486,265,1
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,GarciaLopezG.,MannarinoA.,GarciaLopezG.,4.499809670330265,3.7376696182833684,1.884034745337226,0.7608058290337599,0.1792,0.8772,287,149,0
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,MayerL.,MayerL.,GabashviliT.,4.189654742026425,4.07753744390572,0.9783261227936078,1.1631508098056809,0.6024,0.4545,298,145,1
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,NadalR.,ThiemD.,NadalR.,4.060443010546419,0.6931471805599453,2.640484881606444,0.7080357930536961,0.0768,0.9709,440,322,0
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,SeppiA.,SeppiA.,MonacoJ.,3.5263605246161616,4.343805421853684,1.1249295969854831,1.0043016091968684,0.4808,0.578,408,311,1
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,LajovicD.,ZoppJ.,LajovicD.,5.817111159963204,4.430816798843313,1.8562979903656263,0.7654678421395714,0.1852,0.8696,495,254,0
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,GasquetR.,GasquetR.,BerlocqC.,2.6390573296152584,3.871201010907891,0.9669838461896731,1.1786549963416462,0.6135,0.4444,153,42,1
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,KohlschreiberP.,IstominD.,KohlschreiberP.,3.912023005428146,3.2188758248682006,1.4655675420143985,0.8415671856782188,0.3003,0.7576,208,228,0
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,MurrayA.,MurrayA.,MatosevicM.,2.1972245773362196,4.204692619390966,0.7178397931503168,2.4458192610799534,0.9524,0.0949,327,285,1
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,SockJ.,JohnsonS.,SockJ.,4.174387269895637,4.330733340286331,1.1151415906193203,1.0116009116784799,0.4878,0.5714,216,416,0
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,VerdascoF.,VerdascoF.,CuevasP.,3.258096538021482,4.919980925828125,0.8544153281560676,1.4182774069729414,0.7407,0.3195,467,85,1
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,FogniniF.,BellucciT.,FogniniF.,4.6913478822291435,2.772588722239781,1.7101878155342434,0.7839015438284094,0.2208,0.8403,40,140,0
32,1.0071,2014-05-29,2.9709,3.6494,4.1129,5.2511,5,MonfilsG.,MonfilsG.,StruffJ.L.,3.367295829986474,4.143134726391533,0.7884573603642703,1.6937790608678513,0.8333,0.2252,319,431,1
32,1.0071,2014-05-30,2.9709,3.6494,4.1129,5.1351,5,GulbisE.,StepanekR.,GulbisE.,3.784189633918261,2.8903717578961645,1.8325814637483102,0.7701082216960737,0.1905,0.8621,434,181,0
32,1.0071,2014-05-30,2.9709,3.6494,4.1129,5.1351,5,FedererR.,FedererR.,TursunovD.,1.6094379124341003,3.4965075614664802,0.7178397931503168,2.402430427963762,0.9524,0.0995,138,450,1
32,1.0071,2014-05-30,2.9709,3.6494,4.1129,5.1351,5,DjokovicN.,CilicM.,DjokovicN.,3.295836866004329,1.0986122886681098,2.711377991194885,0.7080357930536961,0.0712,0.9709,78,112,0
32,1.0071,2014-05-30,2.9709,3.6494,4.1129,5.1351,5,IsnerJ.,IsnerJ.,RobredoT.,2.4849066497880004,2.995732273553991,1.2584609896100056,0.9242589015233319,0.3968,0.6579,207,383,1
32,1.0071,2014-05-30,2.9709,3.6494,4.1129,5.1351,5,BerdychT.,BautistaR.,BerdychT.,3.4011973816621555,1.9459101490553132,1.3532545070416904,0.8796267475025636,0.3484,0.7092,35,41,0
32,1.0071,2014-05-30,2.9709,3.6494,4.1129,5.1351,5,TsongaJ.W.,TsongaJ.W.,JanowiczJ.,2.70805020110221,3.1780538303479458,0.7839015438284094,1.7119945007591924,0.8403,0.2203,455,207,1
32,1.0071,2014-05-30,2.9709,3.6494,4.1129,5.1351,5,RaonicM.,SimonG.,RaonicM.,3.4339872044851463,2.302585092994046,1.332366019094335,0.887891257352457,0.3584,0.6993,417,375,0
32,1.0071,2014-05-31,2.9709,3.6494,4.1129,5.1351,5,LajovicD.,LajovicD.,SockJ.,4.430816798843313,4.330733340286331,1.2267122912954254,0.9400072584914712,0.4149,0.641,262,416,1
32,1.0071,2014-05-31,2.9709,3.6494,4.1129,5.1351,5,FerrerD.,SeppiA.,FerrerD.,3.5263605246161616,1.791759469228055,2.4782176616372036,0.7178397931503168,0.0916,0.9524,408,135,0
32,1.0071,2014-05-31,2.9709,3.6494,4.1129,5.1351,5,AndersonK.,AndersonK.,KarlovicI.,3.044522437723423,3.6375861597263857,0.9001613499442714,1.3056264580524357,0.6849,0.3717,10,217,1
32,1.0071,2014-05-31,2.9709,3.6494,4.1129,5.1351,5,GranollersM.,KlizanM.,GranollersM.,4.0943445622221,5.438079308923196,0.8712933659434192,1.3711807233098425,0.7194,0.3401,234,176,0
32,1.0071,2014-05-31,2.9709,3.6494,4.1129,5.1351,5,MonfilsG.,MonfilsG.,FogniniF.,3.367295829986474,2.772588722239781,1.0818051703517284,1.0438040521731147,0.5128,0.5435,319,140,1
32,1.0071,2014-05-31,2.9709,3.6494,4.1129,5.1351,5,NadalR.,MayerL.,NadalR.,4.189654742026425,0.6931471805599453,3.112181086197238,0.6981347220709843,0.0466,0.9901,298,322,0
32,1.0071,2014-05-31,2.9709,3.6494,4.1129,5.1351,5,GarciaLopezG.,GarciaLopezG.,YoungD.,3.7376696182833684,4.382026634673881,0.7793248768009975,1.7613002617433464,0.8475,0.2075,151,482,1
32,1.0071,2014-06-01,2.9709,3.6494,4.1129,5.1351,5,VerdascoF.,GasquetR.,VerdascoF.,2.6390573296152584,3.258096538021482,1.007957920399979,1.1216775615991057,0.5747,0.4831,153,462,0
32,1.0071,2014-06-01,2.9709,3.6494,4.1129,5.1351,5,MurrayA.,MurrayA.,KohlschreiberP.,2.1972245773362196,3.2188758248682006,0.887891257352457,1.33500106673234,0.6993,0.3571,327,228,1
32,1.0071,2014-06-01,2.9709,3.6494,4.1129,5.8628,5,BerdychT.,IsnerJ.,BerdychT.,2.4849066497880004,1.9459101490553132,1.6253112615903906,0.8020015854720274,0.2451,0.813,207,41,0
32,1.0071,2014-06-01,2.9709,3.6494,4.1129,5.8628,5,GulbisE.,GulbisE.,FedererR.,2.8903717578961645,1.6094379124341003,1.3029127521808397,0.9001613499442714,0.3731,0.6849,183,134,1
32,1.0071,2014-06-01,2.9709,3.6494,4.1129,5.8628,5,RaonicM.,GranollersM.,RaonicM.,5.438079308923196,2.302585092994046,1.7526720805200082,0.7793248768009975,0.2096,0.8475,177,375,0
32,1.0071,2014-06-01,2.9709,3.6494,4.1129,5.8628,5,DjokovicN.,DjokovicN.,TsongaJ.W.,1.0986122886681098,2.70805020110221,0.7466879474879753,2.012232791986386,0.9009,0.1543,112,449,1
32,1.0071,2014-06-02,2.9709,3.6494,4.1129,5.8628,5,FerrerD.,AndersonK.,FerrerD.,3.044522437723423,1.791759469228055,2.2213750375685026,0.7275486072772779,0.1217,0.9346,10,135,0
32,1.0071,2014-06-02,2.9709,3.6494,4.1129,5.8628,5,NadalR.,NadalR.,LajovicD.,0.6931471805599453,4.430816798843313,0.6981347220709843,3.1086144306106633,0.9901,0.0468,329,254,1
32,1.0071,2014-06-02,2.9709,3.6494,4.1129,5.8628,5,MurrayA.,VerdascoF.,MurrayA.,3.258096538021482,2.1972245773362196,1.1786549963416462,0.9669838461896731,0.4444,0.6135,467,321,0
32,1.0071,2014-06-02,2.9709,3.6494,4.1129,5.8628,5,MonfilsG.,MonfilsG.,GarciaLopezG.,3.367295829986474,3.7376696182833684,0.9477893989335261,1.2178757094949273,0.6329,0.4202,319,149,1
32,1.0071,2014-06-03,2.9709,3.6494,4.1129,5.6489,5,DjokovicN.,RaonicM.,DjokovicN.,2.302585092994046,1.0986122886681098,2.2321626286975,0.7323678937132266,0.1202,0.9259,377,112,0
32,1.0071,2014-06-03,2.9709,3.6494,4.1129,5.6489,5,GulbisE.,GulbisE.,BerdychT.,2.8903717578961645,1.9459101490553132,1.184789984909162,0.9707789171582247,0.4405,0.6098,183,41,1
32,1.0071,2014-06-04,2.9709,3.6494,4.1129,5.6489,5,MurrayA.,MonfilsG.,MurrayA.,3.367295829986474,2.1972245773362196,1.269760544863939,0.9202827531436925,0.3906,0.6623,319,321,0
32,1.0071,2014-06-04,2.9709,3.6494,4.1129,5.6489,5,NadalR.,NadalR.,FerrerD.,0.6931471805599453,1.791759469228055,0.7747271675523681,1.809926773183504,0.8547,0.1957,329,135,1
32,1.0071,2014-06-06,2.9709,3.6494,4.1129,5.2101,5,DjokovicN.,GulbisE.,DjokovicN.,2.8903717578961645,1.0986122886681098,2.017566137961748,0.7514160886839212,0.1534,0.8929,183,112,0
32,1.0071,2014-06-06,2.9709,3.6494,4.1129,5.2101,5,NadalR.,NadalR.,MurrayA.,0.6931471805599453,2.1972245773362196,0.7561219797213337,1.9643112344262046,0.885,0.1631,329,321,1
32,1.0071,2014-06-08,2.9709,3.6494,4.1129,5.3011,5,NadalR.,DjokovicN.,NadalR.,1.0986122886681098,0.6931471805599453,1.172482137234565,0.9858167945227652,0.4484,0.5952,112,322,0
33,1.1527,2014-06-09,2.9693,3.6494,4.9194,5.1257,3,KohlschreiberP.,KohlschreiberP.,SeppiA.,3.332204510175204,3.5553480614894135,0.8153648132841944,1.547562508716013,0.7937,0.2703,237,402,1
33,1.1527,2014-06-09,2.9693,3.6494,4.9194,5.1257,3,GojowczykP.,PrzysieznyM.,GojowczykP.,4.727387818712341,4.795790545596741,1.0612565021243408,1.0508216248317612,0.5291,0.5376,369,164,0
33,1.1527,2014-06-09,2.9693,3.6494,4.9194,5.1257,3,HerbertP.H.,HerbertP.H.,JanowiczJ.,4.912654885736052,3.2188758248682006,1.5040773967762742,0.8285518175661483,0.2857,0.7752,198,207,1
33,1.1527,2014-06-09,2.9693,3.6494,4.9194,5.1257,3,BrownD.,KuznetsovAn.,BrownD.,4.718498871295094,4.454347296253507,1.1249295969854831,1.000631880307906,0.4808,0.5814,257,58,0
33,1.1527,2014-06-09,2.9693,3.6494,4.9194,5.1257,3,SousaJ.,SousaJ.,StruffJ.L.,3.871201010907891,4.174387269895637,1.5665304114228238,0.8109302162163288,0.2639,0.8,427,431,1
33,1.1527,2014-06-10,2.9693,3.6494,4.9194,5.1257,3,HaaseR.,GasquetR.,HaaseR.,2.70805020110221,3.970291913552122,0.797507195884188,1.6351056591826783,0.8197,0.2421,153,184,0
33,1.1527,2014-06-10,2.9693,3.6494,4.9194,5.1257,3,LuY.H.,LuY.H.,PavicM.,3.8918202981106265,6.246106765481563,0.8241754429663495,1.5216989981260935,0.7813,0.2793,281,352,1
33,1.1527,2014-06-10,2.9693,3.6494,4.9194,5.1257,3,FallaA.,KubotL.,FallaA.,4.23410650459726,4.248495242049359,1.000631880307906,1.1249295969854831,0.5814,0.4808,248,132,0
33,1.1527,2014-06-10,2.9693,3.6494,4.9194,5.1257,3,KarlovicI.,KarlovicI.,YouzhnyM.,3.5263605246161616,2.833213344056216,1.1537315878891892,0.9783261227936078,0.4608,0.6024,222,483,1
33,1.1527,2014-06-10,2.9693,3.6494,4.9194,5.1257,3,GabashviliT.,MarchenkoI.,GabashviliT.,5.198497031265826,4.127134385045092,1.1216775615991057,1.000631880307906,0.4831,0.5814,289,145,0
